# Renewables.ninja Solar PV (Point API) - 49.232, 11.462 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "49.2320082", "lon": "11.4619266", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-03-15 11:00,2015-03-15 12:00,0.407,0.149,0.304,8.283,0
2015-03-15 12:00,2015-03-15 13:00,0.611,0.427,0.271,9.322,0
2015-03-15 13:00,2015-03-15 14:00,0.697,0.626,0.185,9.999,0
2015-03-15 14:00,2015-03-15 15:00,0.548,0.448,0.175,10.166,0
2015-03-15 15:00,2015-03-15 16:00,0.385,0.301,0.130,9.592,0
2015-03-15 16:00,2015-03-15 17:00,0.158,0.097,0.085,6.653,0
2015-03-15 17:00,2015-03-15 18:00,0.004,0.003,0.010,4.245,0
2015-03-15 18:00,2015-03-15 19:00,0,0,0,3.870,0
2015-03-15 19:00,2015-03-15 20:00,0,0,0,2.892,0
2015-03-15 20:00,2015-03-15 21:00,0,0,0,1.831,0
2015-03-15 21:00,2015-03-15 22:00,0,0,0,1.122,0
2015-03-15 22:00,2015-03-15 23:00,0,0,0,0.665,0
2015-03-15 23:00,2015-03-16 00:00,0,0,0,0.385,0
2015-03-16 00:00,2015-03-16 01:00,0,0,0,0.224,0
2015-03-16 01:00,2015-03-16 02:00,0,0,0,-0.148,0
2015-03-16 02:00,2015-03-16 03:00,0,0,0,-0.350,0
2015-03-16 03:00,2015-03-16 04:00,0,0,0,-0.360,0
2015-03-16 04:00,2015-03-16 05:00,0,0,0,-0.427,0
2015-03-16 05:00,2015-03-16 06:00,0,0,0,-0.143,0
2015-03-16 06:00,2015-03-16 07:00,0.054,0.033,0.039,1.019,0
2015-03-16 07:00,2015-03-16 08:00,0.169,0.075,0.117,3.348,0
2015-03-16 08:00,2015-03-16 09:00,0.393,0.265,0.169,6.598,0
2015-03-16 09:00,2015-03-16 10:00,0.612,0.523,0.178,9.769,0
2015-03-16 10:00,2015-03-16 11:00,0.713,0.646,0.197,12.259,0
2015-03-16 11:00,2015-03-16 12:00,0.817,0.837,0.159,13.945,0
2015-03-16 12:00,2015-03-16 13:00,0.797,0.807,0.165,14.855,0
2015-03-16 13:00,2015-03-16 14:00,0.715,0.692,0.165,15.172,0
2015-03-16 14:00,2015-03-16 15:00,0.587,0.539,0.148,14.898,0
2015-03-16 15:00,2015-03-16 16:00,0.398,0.330,0.124,13.691,0
2015-03-16 16:00,2015-03-16 17:00,0.162,0.104,0.086,10.208,0
2015-03-16 17:00,2015-03-16 18:00,0.003,0.002,0.010,7.882,0
2015-03-16 18:00,2015-03-16 19:00,0,0,0,7.547,0
2015-03-16 19:00,2015-03-16 20:00,0,0,0,6.602,0
2015-03-16 20:00,2015-03-16 21:00,0,0,0,5.462,0
2015-03-16 21:00,2015-03-16 22:00,0,0,0,4.494,0
2015-03-16 22:00,2015-03-16 23:00,0,0,0,4.104,0
2015-03-16 23:00,2015-03-17 00:00,0,0,0,3.766,0
2015-03-17 00:00,2015-03-17 01:00,0,0,0,3.492,0
2015-03-17 01:00,2015-03-17 02:00,0,0,0,3.333,0
2015-03-17 02:00,2015-03-17 03:00,0,0,0,3.261,0
2015-03-17 03:00,2015-03-17 04:00,0,0,0,3.024,0
2015-03-17 04:00,2015-03-17 05:00,0,0,0,2.761,0
2015-03-17 05:00,2015-03-17 06:00,0,0,0,2.571,0
2015-03-17 06:00,2015-03-17 07:00,0.014,0.001,0.026,4.181,0
2015-03-17 07:00,2015-03-17 08:00,0.098,0.015,0.105,6.709,0
2015-03-17 08:00,2015-03-17 09:00,0.250,0.084,0.200,10.231,0
2015-03-17 09:00,2015-03-17 10:00,0.444,0.254,0.253,13.253,0
2015-03-17 10:00,2015-03-17 11:00,0.584,0.418,0.266,15.388,0
2015-03-17 11:00,2015-03-17 12:00,0.590,0.399,0.297,16.598,0
2015-03-17 12:00,2015-03-17 13:00,0.597,0.423,0.284,17.139,0
2015-03-17 13:00,2015-03-17 14:00,0.440,0.226,0.285,17.157,0
2015-03-17 14:00,2015-03-17 15:00,0.209,0.035,0.211,16.579,0
2015-03-17 15:00,2015-03-17 16:00,0.186,0.059,0.160,15.036,0
2015-03-17 16:00,2015-03-17 17:00,0.134,0.078,0.083,11.947,0
2015-03-17 17:00,2015-03-17 18:00,0.005,0.004,0.011,9.588,0
2015-03-17 18:00,2015-03-17 19:00,0,0,0,8.698,0
2015-03-17 19:00,2015-03-17 20:00,0,0,0,7.471,0
2015-03-17 20:00,2015-03-17 21:00,0,0,0,6.201,0
2015-03-17 21:00,2015-03-17 22:00,0,0,0,5.116,0
2015-03-17 22:00,2015-03-17 23:00,0,0,0,4.192,0
2015-03-17 23:00,2015-03-18 00:00,0,0,0,3.372,0
2015-03-18 00:00,2015-03-18 01:00,0,0,0,2.665,0
2015-03-18 01:00,2015-03-18 02:00,0,0,0,2.015,0
2015-03-18 02:00,2015-03-18 03:00,0,0,0,1.515,0
2015-03-18 03:00,2015-03-18 04:00,0,0,0,1.066,0
2015-03-18 04:00,2015-03-18 05:00,0,0,0,0.488,0
2015-03-18 05:00,2015-03-18 06:00,0,0,0,0.277,0
2015-03-18 06:00,2015-03-18 07:00,0.107,0.099,0.029,2.192,0
2015-03-18 07:00,2015-03-18 08:00,0.364,0.345,0.053,4.317,0
2015-03-18 08:00,2015-03-18 09:00,0.575,0.566,0.081,7.225,0
2015-03-18 09:00,2015-03-18 10:00,0.685,0.661,0.135,9.951,0
2015-03-18 10:00,2015-03-18 11:00,0.703,0.619,0.210,12.215,0
2015-03-18 11:00,2015-03-18 12:00,0.824,0.847,0.159,13.943,0
2015-03-18 12:00,2015-03-18 13:00,0.828,0.876,0.142,14.816,0
2015-03-18 13:00,2015-03-18 14:00,0.747,0.757,0.145,15.076,0
2015-03-18 14:00,2015-03-18 15:00,0.600,0.559,0.144,14.804,0
2015-03-18 15:00,2015-03-18 16:00,0.407,0.339,0.125,13.912,0
2015-03-18 16:00,2015-03-18 17:00,0.230,0.108,0.155,10.661,1
2015-03-18 17:00,2015-03-18 18:00,0.084,0.011,0.095,7.261,1
2015-03-18 18:00,2015-03-18 19:00,0,0,0,6.044,0
2015-03-18 19:00,2015-03-18 20:00,0,0,0,5.119,0
2015-03-18 20:00,2015-03-18 21:00,0,0,0,4.209,0
2015-03-18 21:00,2015-03-18 22:00,0,0,0,3.281,0
2015-03-18 22:00,2015-03-18 23:00,0,0,0,2.360,0
2015-03-18 23:00,2015-03-19 00:00,0,0,0,1.479,0
2015-03-19 00:00,2015-03-19 01:00,0,0,0,0.717,0
2015-03-19 01:00,2015-03-19 02:00,0,0,0,0.120,0
2015-03-19 02:00,2015-03-19 03:00,0,0,0,-0.298,0
2015-03-19 03:00,2015-03-19 04:00,0,0,0,-0.787,0
2015-03-19 04:00,2015-03-19 05:00,0,0,0,-1.418,0
2015-03-19 05:00,2015-03-19 06:00,0,0,0.001,-1.558,0
2015-03-19 06:00,2015-03-19 07:00,0.118,0.111,0.028,1.784,0
2015-03-19 07:00,2015-03-19 08:00,0.377,0.364,0.048,4.236,0
2015-03-19 08:00,2015-03-19 09:00,0.585,0.588,0.075,8.256,0
2015-03-19 09:00,2015-03-19 10:00,0.724,0.749,0.106,11.583,0
2015-03-19 10:00,2015-03-19 11:00,0.812,0.853,0.130,12.879,0
2015-03-19 11:00,2015-03-19 12:00,0.865,0.941,0.126,13.706,0
2015-03-19 12:00,2015-03-19 13:00,0.847,0.912,0.131,14.208,0
2015-03-19 13:00,2015-03-19 14:00,0.758,0.773,0.141,14.371,0
2015-03-19 14:00,2015-03-19 15:00,0.609,0.570,0.141,14.114,0
2015-03-19 15:00,2015-03-19 16:00,0.410,0.342,0.125,13.341,0
2015-03-19 16:00,2015-03-19 17:00,0.175,0.113,0.091,10.505,0
2015-03-19 17:00,2015-03-19 18:00,0.006,0.003,0.013,7.530,0
2015-03-19 18:00,2015-03-19 19:00,0,0,0,6.115,0
2015-03-19 19:00,2015-03-19 20:00,0,0,0,5.083,0
2015-03-19 20:00,2015-03-19 21:00,0,0,0,4.216,0
2015-03-19 21:00,2015-03-19 22:00,0,0,0,3.400,0
2015-03-19 22:00,2015-03-19 23:00,0,0,0,2.679,0
2015-03-19 23:00,2015-03-20 00:00,0,0,0,2.251,0
2015-03-20 00:00,2015-03-20 01:00,0,0,0,2.143,0
2015-03-20 01:00,2015-03-20 02:00,0,0,0,2.278,0
2015-03-20 02:00,2015-03-20 03:00,0,0,0,2.220,0
2015-03-20 03:00,2015-03-20 04:00,0,0,0,1.707,0
2015-03-20 04:00,2015-03-20 05:00,0,0,0,0.671,0
2015-03-20 05:00,2015-03-20 06:00,0,0,0.001,-0.192,0
2015-03-20 06:00,2015-03-20 07:00,0.122,0.112,0.030,1.814,0
2015-03-20 07:00,2015-03-20 08:00,0.382,0.366,0.051,3.852,0
2015-03-20 08:00,2015-03-20 09:00,0.592,0.593,0.076,7.367,0
2015-03-20 09:00,2015-03-20 10:00,0.771,0.850,0.068,11.369,0
2015-03-20 10:00,2015-03-20 11:00,0.866,0.983,0.080,12.970,0
2015-03-20 11:00,2015-03-20 12:00,0.869,0.949,0.124,13.816,0
2015-03-20 12:00,2015-03-20 13:00,0.852,0.923,0.128,14.294,0
2015-03-20 13:00,2015-03-20 14:00,0.759,0.773,0.142,14.431,0
2015-03-20 14:00,2015-03-20 15:00,0.607,0.564,0.146,14.157,0
2015-03-20 15:00,2015-03-20 16:00,0.413,0.344,0.127,13.459,0
2015-03-20 16:00,2015-03-20 17:00,0.176,0.112,0.093,11.662,0
2015-03-20 17:00,2015-03-20 18:00,0.006,0.003,0.014,9.532,0
2015-03-20 18:00,2015-03-20 19:00,0,0,0,8.331,0
2015-03-20 19:00,2015-03-20 20:00,0,0,0,7.298,0
2015-03-20 20:00,2015-03-20 21:00,0,0,0,5.746,0
2015-03-20 21:00,2015-03-20 22:00,0,0,0,3.819,0
2015-03-20 22:00,2015-03-20 23:00,0,0,0,2.113,0
2015-03-20 23:00,2015-03-21 00:00,0,0,0,0.938,0
2015-03-21 00:00,2015-03-21 01:00,0,0,0,0.173,0
2015-03-21 01:00,2015-03-21 02:00,0,0,0,-0.331,0
2015-03-21 02:00,2015-03-21 03:00,0,0,0,-0.731,0
2015-03-21 03:00,2015-03-21 04:00,0,0,0,-1.135,0
2015-03-21 04:00,2015-03-21 05:00,0,0,0,-1.525,0
2015-03-21 05:00,2015-03-21 06:00,0,0,0.001,-1.335,0
2015-03-21 06:00,2015-03-21 07:00,0.114,0.098,0.037,2.329,0
2015-03-21 07:00,2015-03-21 08:00,0.367,0.337,0.065,4.817,0
2015-03-21 08:00,2015-03-21 09:00,0.586,0.582,0.083,8.427,0
2015-03-21 09:00,2015-03-21 10:00,0.722,0.737,0.116,11.757,0
2015-03-21 10:00,2015-03-21 11:00,0.813,0.849,0.136,12.984,0
2015-03-21 11:00,2015-03-21 12:00,0.832,0.851,0.164,13.442,0
2015-03-21 12:00,2015-03-21 13:00,0.568,0.362,0.295,13.283,0
2015-03-21 13:00,2015-03-21 14:00,0.379,0.132,0.298,12.574,0
2015-03-21 14:00,2015-03-21 15:00,0.399,0.218,0.233,11.309,0
2015-03-21 15:00,2015-03-21 16:00,0.206,0.061,0.175,9.595,0
2015-03-21 16:00,2015-03-21 17:00,0.104,0.034,0.094,7.449,0
2015-03-21 17:00,2015-03-21 18:00,0.002,0,0.009,5.617,0
2015-03-21 18:00,2015-03-21 19:00,0,0,0,4.526,0
2015-03-21 19:00,2015-03-21 20:00,0,0,0,3.655,0
2015-03-21 20:00,2015-03-21 21:00,0,0,0,2.883,0
2015-03-21 21:00,2015-03-21 22:00,0,0,0,2.162,0
2015-03-21 22:00,2015-03-21 23:00,0,0,0,1.571,0
2015-03-21 23:00,2015-03-22 00:00,0,0,0,1.076,0
2015-03-22 00:00,2015-03-22 01:00,0,0,0,0.789,0
2015-03-22 01:00,2015-03-22 02:00,0,0,0,0.717,0
2015-03-22 02:00,2015-03-22 03:00,0,0,0,0.671,0
2015-03-22 03:00,2015-03-22 04:00,0,0,0,0.632,0
2015-03-22 04:00,2015-03-22 05:00,0,0,0,0.380,0
2015-03-22 05:00,2015-03-22 06:00,0,0,0.001,0.252,0
2015-03-22 06:00,2015-03-22 07:00,0.038,0.006,0.048,1.423,0
2015-03-22 07:00,2015-03-22 08:00,0.084,0.006,0.099,3.450,0
2015-03-22 08:00,2015-03-22 09:00,0.113,0.001,0.135,5.649,0
2015-03-22 09:00,2015-03-22 10:00,0.185,0.006,0.206,7.191,0
2015-03-22 10:00,2015-03-22 11:00,0.253,0.020,0.264,8.147,0
2015-03-22 11:00,2015-03-22 12:00,0.375,0.097,0.321,8.869,0
2015-03-22 12:00,2015-03-22 13:00,0.371,0.094,0.321,9.418,0
2015-03-22 13:00,2015-03-22 14:00,0.438,0.207,0.285,9.563,0
2015-03-22 14:00,2015-03-22 15:00,0.533,0.402,0.201,9.191,0
2015-03-22 15:00,2015-03-22 16:00,0.393,0.291,0.147,8.412,0
2015-03-22 16:00,2015-03-22 17:00,0.168,0.094,0.099,6.801,0
2015-03-22 17:00,2015-03-22 18:00,0.007,0.002,0.015,3.535,0
2015-03-22 18:00,2015-03-22 19:00,0,0,0,2.409,0
2015-03-22 19:00,2015-03-22 20:00,0,0,0,1.512,0
2015-03-22 20:00,2015-03-22 21:00,0,0,0,0.627,0
2015-03-22 21:00,2015-03-22 22:00,0,0,0,-0.191,0
2015-03-22 22:00,2015-03-22 23:00,0,0,0,-0.849,0
2015-03-22 23:00,2015-03-23 00:00,0,0,0,-1.390,0
2015-03-23 00:00,2015-03-23 01:00,0,0,0,-1.767,0
2015-03-23 01:00,2015-03-23 02:00,0,0,0,-2.099,0
2015-03-23 02:00,2015-03-23 03:00,0,0,0,-2.408,0
2015-03-23 03:00,2015-03-23 04:00,0,0,0,-2.661,0
2015-03-23 04:00,2015-03-23 05:00,0,0,0,-2.615,0
2015-03-23 05:00,2015-03-23 06:00,0,0,0.001,-1.771,0
2015-03-23 06:00,2015-03-23 07:00,0.030,0.004,0.042,0.460,0
2015-03-23 07:00,2015-03-23 08:00,0.098,0.006,0.112,2.891,0
2015-03-23 08:00,2015-03-23 09:00,0.146,0.005,0.165,5.455,0
2015-03-23 09:00,2015-03-23 10:00,0.155,0.002,0.178,6.657,0
2015-03-23 10:00,2015-03-23 11:00,0.156,0,0.181,7.692,0
2015-03-23 11:00,2015-03-23 12:00,0.188,0.001,0.215,8.656,0
2015-03-23 12:00,2015-03-23 13:00,0.240,0.025,0.246,9.382,0
2015-03-23 13:00,2015-03-23 14:00,0.515,0.302,0.280,9.689,0
2015-03-23 14:00,2015-03-23 15:00,0.567,0.458,0.187,9.544,0
2015-03-23 15:00,2015-03-23 16:00,0.404,0.307,0.144,9.016,0
2015-03-23 16:00,2015-03-23 17:00,0.180,0.107,0.099,7.655,0
2015-03-23 17:00,2015-03-23 18:00,0.008,0.003,0.016,5.550,0
2015-03-23 18:00,2015-03-23 19:00,0,0,0,4.617,0
2015-03-23 19:00,2015-03-23 20:00,0,0,0,3.705,0
2015-03-23 20:00,2015-03-23 21:00,0,0,0,2.776,0
2015-03-23 21:00,2015-03-23 22:00,0,0,0,2.004,0
2015-03-23 22:00,2015-03-23 23:00,0,0,0,1.240,0
2015-03-23 23:00,2015-03-24 00:00,0,0,0,0.556,0
2015-03-24 00:00,2015-03-24 01:00,0,0,0,0.148,0
2015-03-24 01:00,2015-03-24 02:00,0,0,0,0.388,0
2015-03-24 02:00,2015-03-24 03:00,0,0,0,0.818,0
2015-03-24 03:00,2015-03-24 04:00,0,0,0,0.753,0
2015-03-24 04:00,2015-03-24 05:00,0,0,0,0.516,0
2015-03-24 05:00,2015-03-24 06:00,0,0,0.001,0.426,0
2015-03-24 06:00,2015-03-24 07:00,0.098,0.066,0.052,0.833,0
2015-03-24 07:00,2015-03-24 08:00,0.208,0.090,0.141,2.251,0
2015-03-24 08:00,2015-03-24 09:00,0.340,0.154,0.217,4.114,0
2015-03-24 09:00,2015-03-24 10:00,0.558,0.390,0.236,6.713,0
2015-03-24 10:00,2015-03-24 11:00,0.803,0.790,0.165,9.812,0
2015-03-24 11:00,2015-03-24 12:00,0.892,0.978,0.121,12.319,0
2015-03-24 12:00,2015-03-24 13:00,0.820,0.827,0.171,13.450,0
2015-03-24 13:00,2015-03-24 14:00,0.620,0.471,0.254,13.731,0
2015-03-24 14:00,2015-03-24 15:00,0.500,0.357,0.218,13.588,0
2015-03-24 15:00,2015-03-24 16:00,0.366,0.258,0.158,13.100,0
2015-03-24 16:00,2015-03-24 17:00,0.160,0.084,0.105,11.806,0
2015-03-24 17:00,2015-03-24 18:00,0.008,0.002,0.017,8.960,0
2015-03-24 18:00,2015-03-24 19:00,0,0,0,6.536,0
2015-03-24 19:00,2015-03-24 20:00,0,0,0,5.276,0
2015-03-24 20:00,2015-03-24 21:00,0,0,0,4.693,0
2015-03-24 21:00,2015-03-24 22:00,0,0,0,4.212,0
2015-03-24 22:00,2015-03-24 23:00,0,0,0,3.678,0
2015-03-24 23:00,2015-03-25 00:00,0,0,0,3.188,0
2015-03-25 00:00,2015-03-25 01:00,0,0,0,2.849,0
2015-03-25 01:00,2015-03-25 02:00,0,0,0,2.524,0
2015-03-25 02:00,2015-03-25 03:00,0,0,0,2.291,0
2015-03-25 03:00,2015-03-25 04:00,0,0,0,1.872,0
2015-03-25 04:00,2015-03-25 05:00,0,0,0,1.425,0
2015-03-25 05:00,2015-03-25 06:00,0,0,0.001,1.866,0
2015-03-25 06:00,2015-03-25 07:00,0.125,0.103,0.044,4.155,0
2015-03-25 07:00,2015-03-25 08:00,0.381,0.350,0.072,6.982,0
2015-03-25 08:00,2015-03-25 09:00,0.595,0.596,0.088,10.902,0
2015-03-25 09:00,2015-03-25 10:00,0.723,0.739,0.124,14.140,0
2015-03-25 10:00,2015-03-25 11:00,0.792,0.812,0.159,16.050,0
2015-03-25 11:00,2015-03-25 12:00,0.798,0.786,0.198,16.660,0
2015-03-25 12:00,2015-03-25 13:00,0.727,0.638,0.243,16.613,0
2015-03-25 13:00,2015-03-25 14:00,0.536,0.336,0.289,16.060,0
2015-03-25 14:00,2015-03-25 15:00,0.326,0.117,0.257,14.992,0
2015-03-25 15:00,2015-03-25 16:00,0.237,0.083,0.190,13.453,0
2015-03-25 16:00,2015-03-25 17:00,0.072,0.008,0.087,11.491,0
2015-03-25 17:00,2015-03-25 18:00,0.005,0,0.015,9.862,0
2015-03-25 18:00,2015-03-25 19:00,0,0,0,9.246,0
2015-03-25 19:00,2015-03-25 20:00,0,0,0,8.843,0
2015-03-25 20:00,2015-03-25 21:00,0,0,0,8.439,0
2015-03-25 21:00,2015-03-25 22:00,0,0,0,7.809,0
2015-03-25 22:00,2015-03-25 23:00,0,0,0,6.998,0
2015-03-25 23:00,2015-03-26 00:00,0,0,0,6.305,0
2015-03-26 00:00,2015-03-26 01:00,0,0,0,5.826,0
2015-03-26 01:00,2015-03-26 02:00,0,0,0,5.118,0
2015-03-26 02:00,2015-03-26 03:00,0,0,0,4.852,0
2015-03-26 03:00,2015-03-26 04:00,0,0,0,5.029,0
2015-03-26 04:00,2015-03-26 05:00,0,0,0,4.732,0
2015-03-26 05:00,2015-03-26 06:00,0,0,0.001,4.958,0
2015-03-26 06:00,2015-03-26 07:00,0.007,0,0.017,5.323,0
2015-03-26 07:00,2015-03-26 08:00,0.019,0,0.034,5.726,0
2015-03-26 08:00,2015-03-26 09:00,0.053,0,0.072,6.039,0
2015-03-26 09:00,2015-03-26 10:00,0.073,0,0.093,6.086,0
2015-03-26 10:00,2015-03-26 11:00,0.097,0,0.119,5.987,0
2015-03-26 11:00,2015-03-26 12:00,0.090,0,0.112,6.091,0
2015-03-26 12:00,2015-03-26 13:00,0.057,0,0.077,6.426,0
2015-03-26 13:00,2015-03-26 14:00,0.056,0,0.076,6.867,0
2015-03-26 14:00,2015-03-26 15:00,0.068,0,0.089,7.213,0
2015-03-26 15:00,2015-03-26 16:00,0.104,0.005,0.122,7.143,0
2015-03-26 16:00,2015-03-26 17:00,0.046,0.002,0.063,6.507,0
2015-03-26 17:00,2015-03-26 18:00,0.002,0,0.009,5.047,0
2015-03-26 18:00,2015-03-26 19:00,0,0,0,4.352,0
2015-03-26 19:00,2015-03-26 20:00,0,0,0,3.920,0
2015-03-26 20:00,2015-03-26 21:00,0,0,0,3.684,0
2015-03-26 21:00,2015-03-26 22:00,0,0,0,3.686,0
2015-03-26 22:00,2015-03-26 23:00,0,0,0,3.613,0
2015-03-26 23:00,2015-03-27 00:00,0,0,0,3.359,0
2015-03-27 00:00,2015-03-27 01:00,0,0,0,3.148,0
2015-03-27 01:00,2015-03-27 02:00,0,0,0,3.031,0
2015-03-27 02:00,2015-03-27 03:00,0,0,0,2.829,0
2015-03-27 03:00,2015-03-27 04:00,0,0,0,2.708,0
2015-03-27 04:00,2015-03-27 05:00,0,0,0,2.689,0
2015-03-27 05:00,2015-03-27 06:00,0,0,0.002,2.901,0
2015-03-27 06:00,2015-03-27 07:00,0.023,0.001,0.037,3.841,0
2015-03-27 07:00,2015-03-27 08:00,0.105,0.011,0.116,5.372,0
2015-03-27 08:00,2015-03-27 09:00,0.190,0.031,0.185,6.873,0
2015-03-27 09:00,2015-03-27 10:00,0.189,0.048,0.168,7.634,0
2015-03-27 10:00,2015-03-27 11:00,0.339,0.144,0.233,8.315,0
2015-03-27 11:00,2015-03-27 12:00,0.471,0.259,0.269,8.834,0
2015-03-27 12:00,2015-03-27 13:00,0.370,0.168,0.245,8.916,0
2015-03-27 13:00,2015-03-27 14:00,0.336,0.129,0.246,8.586,0
2015-03-27 14:00,2015-03-27 15:00,0.174,0.043,0.158,8.095,0
2015-03-27 15:00,2015-03-27 16:00,0.095,0.003,0.115,7.542,0
2015-03-27 16:00,2015-03-27 17:00,0.064,0.004,0.080,6.615,0
2015-03-27 17:00,2015-03-27 18:00,0.005,0,0.014,4.869,0
2015-03-27 18:00,2015-03-27 19:00,0,0,0,3.986,0
2015-03-27 19:00,2015-03-27 20:00,0,0,0,3.258,0
2015-03-27 20:00,2015-03-27 21:00,0,0,0,2.581,0
2015-03-27 21:00,2015-03-27 22:00,0,0,0,2.052,0
2015-03-27 22:00,2015-03-27 23:00,0,0,0,2.039,0
2015-03-27 23:00,2015-03-28 00:00,0,0,0,1.969,0
2015-03-28 00:00,2015-03-28 01:00,0,0,0,1.480,0
2015-03-28 01:00,2015-03-28 02:00,0,0,0,0.351,0
2015-03-28 02:00,2015-03-28 03:00,0,0,0,-0.345,0
2015-03-28 03:00,2015-03-28 04:00,0,0,0,-0.695,0
2015-03-28 04:00,2015-03-28 05:00,0,0,0,-0.709,0
2015-03-28 05:00,2015-03-28 06:00,0,0,0.002,0.263,0
2015-03-28 06:00,2015-03-28 07:00,0.123,0.085,0.058,1.609,0
2015-03-28 07:00,2015-03-28 08:00,0.364,0.307,0.090,3.962,0
2015-03-28 08:00,2015-03-28 09:00,0.280,0.091,0.221,6.600,0
2015-03-28 09:00,2015-03-28 10:00,0.455,0.234,0.275,8.253,0
2015-03-28 10:00,2015-03-28 11:00,0.486,0.234,0.313,9.462,0
2015-03-28 11:00,2015-03-28 12:00,0.407,0.131,0.327,10.562,0
2015-03-28 12:00,2015-03-28 13:00,0.641,0.447,0.297,11.341,0
2015-03-28 13:00,2015-03-28 14:00,0.747,0.705,0.181,11.740,0
2015-03-28 14:00,2015-03-28 15:00,0.640,0.599,0.144,11.713,0
2015-03-28 15:00,2015-03-28 16:00,0.448,0.380,0.127,11.242,0
2015-03-28 16:00,2015-03-28 17:00,0.207,0.136,0.100,9.541,0
2015-03-28 17:00,2015-03-28 18:00,0.012,0.002,0.023,6.375,0
2015-03-28 18:00,2015-03-28 19:00,0,0,0,5.866,0
2015-03-28 19:00,2015-03-28 20:00,0,0,0,5.796,0
2015-03-28 20:00,2015-03-28 21:00,0,0,0,5.670,0
2015-03-28 21:00,2015-03-28 22:00,0,0,0,5.479,0
2015-03-28 22:00,2015-03-28 23:00,0,0,0,5.524,0
2015-03-28 23:00,2015-03-29 00:00,0,0,0,5.705,0
2015-03-29 00:00,2015-03-29 01:00,0,0,0,6.160,0
2015-03-29 01:00,2015-03-29 03:00,0,0,0,6.503,0
2015-03-29 02:00,2015-03-29 04:00,0,0,0,6.656,0
2015-03-29 03:00,2015-03-29 05:00,0,0,0,6.936,0
2015-03-29 04:00,2015-03-29 06:00,0,0,0,7.219,0
2015-03-29 05:00,2015-03-29 07:00,0,0,0.002,7.598,0
2015-03-29 06:00,2015-03-29 08:00,0.028,0.004,0.041,8.250,0
2015-03-29 07:00,2015-03-29 09:00,0.101,0.018,0.107,8.914,0
2015-03-29 08:00,2015-03-29 10:00,0.091,0,0.115,10.316,0
2015-03-29 09:00,2015-03-29 11:00,0.080,0,0.104,11.868,0
2015-03-29 10:00,2015-03-29 12:00,0.091,0,0.116,12.567,0
2015-03-29 11:00,2015-03-29 13:00,0.073,0,0.096,12.723,0
2015-03-29 12:00,2015-03-29 14:00,0.095,0,0.120,12.490,0
2015-03-29 13:00,2015-03-29 15:00,0.118,0,0.143,11.804,0
2015-03-29 14:00,2015-03-29 16:00,0.071,0,0.093,10.855,0
2015-03-29 15:00,2015-03-29 17:00,0.052,0,0.072,9.949,0
2015-03-29 16:00,2015-03-29 18:00,0.069,0.008,0.082,9.533,0
2015-03-29 17:00,2015-03-29 19:00,0.007,0,0.018,9.330,0
2015-03-29 18:00,2015-03-29 20:00,0,0,0,9.335,0
2015-03-29 19:00,2015-03-29 21:00,0,0,0,9.390,0
2015-03-29 20:00,2015-03-29 22:00,0,0,0,9.505,0
2015-03-29 21:00,2015-03-29 23:00,0,0,0,9.554,0
2015-03-29 22:00,2015-03-30 00:00,0,0,0,9.577,0
2015-03-29 23:00,2015-03-30 01:00,0,0,0,9.429,0
2015-03-30 00:00,2015-03-30 02:00,0,0,0,9.008,0
2015-03-30 01:00,2015-03-30 03:00,0,0,0,8.522,0
2015-03-30 02:00,2015-03-30 04:00,0,0,0,8.044,0
2015-03-30 03:00,2015-03-30 05:00,0,0,0,7.545,0
2015-03-30 04:00,2015-03-30 06:00,0,0,0,6.799,0
2015-03-30 05:00,2015-03-30 07:00,0,0,0.002,6.283,0
2015-03-30 06:00,2015-03-30 08:00,0.035,0.005,0.047,6.289,0
2015-03-30 07:00,2015-03-30 09:00,0.053,0,0.073,6.919,0
2015-03-30 08:00,2015-03-30 10:00,0.083,0,0.105,7.749,0
2015-03-30 09:00,2015-03-30 11:00,0.329,0.138,0.229,8.259,0
2015-03-30 10:00,2015-03-30 12:00,0.248,0.019,0.260,8.486,0
2015-03-30 11:00,2015-03-30 13:00,0.611,0.496,0.200,8.505,0
2015-03-30 12:00,2015-03-30 14:00,0.590,0.405,0.264,8.303,0
2015-03-30 13:00,2015-03-30 15:00,0.486,0.268,0.275,8.062,0
2015-03-30 14:00,2015-03-30 16:00,0.478,0.363,0.171,7.771,0
2015-03-30 15:00,2015-03-30 17:00,0.158,0.041,0.143,7.448,0
